,title,price,rating,reviews,market,link,req
293,"Кружка ""Lucky Cat"", керамическая кружка для кофе, чая в виде скелета кота, 400 мл",2822,4.9,48,yand,https://market.yandex.ru/product--kruzhka-kapibara-keramicheskaia-kruzhka-dlia-kofe-chaia-s-kryshechkoi-450-ml/1868309840?hid=90401&sku=103594243933&show-uid=17463882027183942135506036&from=search&cpa=1&do-waremd5=oBNfZDiMKbnlGpO63lKXfg&sponsored=1&cpc=3C_9bXPeelT-2rCnyBLwiKgdpxShgS-Duyt9y-LKbcKfctkkJ-hOTbXg_LL98MYWnpDaBMqOM9CS3BrXSi6O9dmmSqsmPluewYUyijiHKmXGkLtpx5-53BNDXItTsNv-7ulel5O6uO-JQmku9ZyeW--bTCFuanWq_F8YiXqnaovtHVLzz2-v2v8Fyt3TR9HaC8dqB6obwFbknvGx_yCVz379YS27Hw0H9siwuv_qeoajgx7c_bpzxCzokgQLZioB4cT1AeerHRZzWeh-gsvj7iWXjKavP3SVhUcQcoxcfhbGvMR8zBUc6dqE6EKT5ATBXD_O9Fa6H9rLMC4Y-zPMBA2vAUAOJRM-w8TpKo1HURWJfseaAqQoHFm2WahiXwb1JKzqRZxbxkQiOHmWAfQCSPcC7m3KA5vJUxrNwOBuOIFUfvpShTOuzlItw0RVfvfTnhFY8PmHawQZOsb29h44ZUqsOjaH0QH0s139XP0otdsxe5klUAshAchV09k6sQvRjYjVDvHc9y-l8XJB7908S1pDK53jGm2DLjEk_100-lM%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=2825919,Кружка
294,"Кружка матовая для чая и кофе molti Corky чашка подарочная с подставкой из пробки 450 мл, синяя",926,4.9,270,yand,https://market.yandex.ru/product--kruzhka-matovaia-dlia-chaia-i-kofe-molti-corky-chashka-podarochnaia-s-podstavkoi-iz-probki-450-ml-siniaia/898419803?hid=90401&sku=101195131731&show-uid=17463882027183942135506037&from=search&cpa=1&do-waremd5=zIr_A-QxmEZowyLENu9z3w&sponsored=1&cpc=3C_9bXPeelT8Nm93T1Zakti2Nlj1TzK0Lme85OePOf_FnMmiPGiZ3UK4OgqUP23GWGfVv-sKUydMKNofCbcMykaykFF8uPZxHMsOB27d_NMOqkn2knH52lL3qhvWF8ZSfuy8cYvO63cdiqD7C6Pjbji2_ets8yNUdiWSPKcRa5RaxStmJtxqCEk0sRjWyoB-yZnuf_MBEHi9DDjm_OZaxGKyU2N4z7J7ww9yfeKWl7r_403Zq4zLjqk4b8fi-XCiVpG_0X3p24rLRwqbqVrDCosUYfzcT4fr_hEO2KohMX7sorzLpUSalcehfBUcnoAJfavvnqIeP5pzPOQquTRPbIaRvk7xQTM-vNnyHBLZGj88Uw_Ih-IoKepGXSMQruVCw_axJmziHkEFPdyak_QL05A-7TlMgjcVV-eUNbLZrUwV_GTYmwlQTpQUBqTkZB7ckThEIxN6_U3zBfqoJSpFBsOCECj095wzSU3aKd3QcTw37DUbehEd5gXHYcfP4kV1AbKmnC5tMM0Xva2RRCdMCei6rUMGWux-n7_O2eWGwRs%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=891241,Кружка
295,"Кружка матовая для чая и кофе molti Corky чашка подарочная с подставкой из пробки 450 мл, черная",926,4.9,270,yand,https://market.yandex.ru/product--kruzhka-matovaia-dlia-chaia-i-kofe-molti-corky-chashka-podarochnaia-s-podstavkoi-iz-probki-450-ml-siniaia/898419803?hid=90401&sku=101195131730&show-uid=17463882027183942135506038&from=search&cpa=1&do-waremd5=RBQYlA7X4qv1CT5qEeJIHw&sponsored=1&cpc=3C_9bXPeelQI9CecTPpTFs-5-V7varQnqZTOzh6rz63IvZaYM2xWs4q9bgeCg-wEUW-DbTFO3Yj9h38Br1TG3JGf6buzkBT5Ae6xFts5uY8j7nbjUz9JZVeoT_XM5TaX2LgjTQ_NAKSTjEAnGwm-t4prejNCxIjyAzKbmvXd7xIo6suzRFG905hpWBUK9hYXTrESk445dBFfk5d729jomlJwIERXDO31UrgYwnmZeG5bF7ptQMRBKDjUrYKiOCuutS_wEA2_IQbnoilPIIw70UGd83LwiCDzdQncqmp-bbRq1-4z7YX5AZV7sA-Ek17nNFZyHzwNEnpJBaECelNq0uVb-BatyXxC_uwZRYP8eOVylHA_GBInvQ7UwkyA6cES6UC6yQCl3YBrFn2t6IUi_NFblmFdpF4FZLU0nNPJmGpOjxmKK0aWYBZfg3ESQJb5taVaRTSwc0T_XnxsSJVJpT0D0xZ-JC9_Ur2HO3Mqf0T7z7dw0-_UiIEoRBqaPvhjpfAggdGtli1JNVafZeC-JFe5MaeTmT0p7Uk2Zv_kTso%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=891241,Кружка
296,"Кружка с двойным дном Conflate, кружка детская с медведем, чашка с двойными стенками 250 мл",784,5.0,19,yand,https://market.yandex.ru/product--kruzhka-s-dvoinym-dnom-conflate-kruzhka-detskaia-s-medvedem-chashka-s-dvoinymi-stenkami-250-ml/52619920?hid=90401&sku=103748227419&show-uid=17463882027183942135506039&from=search&cpa=1&do-waremd5=HLPPmgtiVnuYUBUOkYaW1w&sponsored=1&cpc=3C_9bXPeelTvVUT1aHy5mXLqMtwjkGAvf4HBGa262EKhiTB2H1pDMubR7hSCVE6Rv6cTu3Ya6XbxLDB5MrCR-5RvSZjt-iOwdUqsUzCcg9lLWjXIGcMj-5R-lAM7RKYCavyQmT0MLaPtGFZM6kAEtqQK0eTOvyQh2drsuUW722-m6FRc0duORrGN6cDwFARYE3hS7jOd2BL6bl71bc4qWAU4UhelH28EnMsFT1qgW0gb3bRgYMl5eeAQe15lMNuPr4uDPoK5FoLcctxM-F0LjPvnWP5DLuUdYohgUkq6txk6HfoRadLao2NN6v87yGh9x4l7PZWu-ckYKQBo8Q7J276hd-rAsgrBWd7285LZcvRUt8EnrfMITwmQPU7GxCVfL7u7lYUSLrI8lINprIdjQug-yyZeG5D0Q5UafPMdHrg7e4ic_2M5Uj_rZ28ClNYVWks6yQellHEM7mS1JNhK1Gmp2D9pQ-7SFFvYcHOD7mFpSjK-Uv7IwOshGdyTsB5KZV25VvvdaiZKmptuCUNy0aZgoxi3KWY8MeV7flSpkOY%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=924537,Кружка
297,Кружка мем с надписью приколом большая Ведьмак в подарок,1178,5.0,2,yand,https://market.yandex.ru/product--kruzhka-mem-s-nadpisiu-prikolom-bolshaia-vedmak-v-podarok/30536529?hid=90401&sku=102527145227&show-uid=17463882027183942135506040&from=search&cpa=1&do-waremd5=gtOBT2Qe_Kox3rCCznCYCA&sponsored=1&cpc=3C_9bXPeelRomMaqv4wLgqKR0hnOVZabTQZ6exMO8zvO8-FDerLHVEgibvoRAkbMmYO7jdhlQAKqdMaS0DApSLOaIZCNtkK1QN_nqWB0cmpztXqwiqZcqhYiYnv8_uz3HqpvD_YJKUSteA9Wrijtc1mgrNJOm_VUjzA1iQS4OVRvFiNNR4ig7hdZCarONetKnhGWoYsXrPWFAX1CdH7uo7l5oyjRP3AZcMiKBsAx1wbylUiZFZJZ8z36-4oMKG0xhx_QS3nZ57NCpVNtTlPHFIjKWCtgem0CmpW84V1dgyCjwpuWNkwNZAn0NN5hDewKYPBsH2BjLlVBFY_BHk5pHnng3ahTR_koOLyFgY9vGcownSdthv_GmpeRB50oMeh-bzGZuS5voTvVVuQRdaN8gUTy61-2BVo0RJ9Hzk93uF8vRRPQ3PcohNZm67PfBC3v0qp0RIICKocb4f8NgzcpN3pa-Ppou9Ayb3D46HRqdbKEQw2fE8EE82Ztlg-xWxtOe77BHohLqYYuwbBofkzQlBO5geXGZQfibVM8Z_ImE64%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=78287195,Кружка
298,"Кружка для чая и кофе 340 мл, The best is yet to come/Лучшее еще впереди, Statement, Villeroy & Boch, Премиум-Фарфор",1465,4.9,937,yand,https://market.yandex.ru/product--kruzhka-dlia-chaia-i-kofe-340-ml-the-best-is-yet-to-come-luchshee-eshche-vperedi-statement-villeroy-boch-premium-farfor/668277025?hid=90401&sku=101912312868&show-uid=17463882027183942135506041&from=search&cpa=1&do-waremd5=bs-O8F6yMqkh6onRudI9ZA&sponsored=1&cpc=3C_9bXPeelTnUkEhprVZUZ9VexAj2ADYijcEH2VN4G6hZ88NAw3efJLRi9f8N1ooujxW-s1v0lvGoRcB1hgN83c3o5vaPRumDdBVQszUcNSUQJFT80lc25MyMrLX9Ki1w9uowLjG8KW02nbDQVMXEHTX81dECM2L-LAfX0ZYwufv3Hg3fYUaifHMwUJW42CV7CVcfK-bjltjAPNa56rZRkWxF-ELSJtqg2hRly_FRd-4Q9OPggDKUoB7ffMN_KfC8bZxeYuQOYJL7gn3F_8D7s3rFnAw1MbJxX16tq_YZ4I5CKTigTfn3FgA9RRm1KnsziE_3HgahdGUW4GLPGoDMhsys9brOVdDiuMbLfeZJ0gqS5N89b33ROocMe3Ak62s0bJxzf13ooBhD1zAlUqCg4urkXfUNUAlakdiessxgDpRk7oPCIQcuaAXGlMWz-A8CAq-o7oJKG5CdkOVobfkJkH0TP-7Qo31IJF4fQWnnyMsIk2S5nbZJZ7OFlkOUM7CAFLCUnUVwyqSvc8PomSmd18OXMWfpHZahCLBY2JaAcM%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=760276,Кружка
299,"Кружка матовая для чая и кофе molti Corky чашка подарочная с подставкой из пробки 450 мл, желтая",926,4.9,270,yand,https://market.yandex.ru/product--kruzhka-matovaia-dlia-chaia-i-kofe-molti-corky-chashka-podarochnaia-s-podstavkoi-iz-probki-450-ml-siniaia/898419803?hid=90401&sku=102810984154&show-uid=17463882027183942135506042&from=search&cpa=1&do-waremd5=RE6t3CTlnZt4c52i-_S4og&sponsored=1&cpc=3C_9bXPeelQS4YpsJff-Iv5owoCguf-BeemRMaqKm1AC7Nk4OnLTtdE8b9AFXh7EXqZc5MKZkggC_7mm-TyMneBeDLU0TzYZ0RFHSUx-Bn-8z9YoFXWrBrq0VGrE3mdJt2healt3hWEAflxRC7JJdujPnBuzq3H6MUpM9Z3i1TyHwWoja0ZrgIMDYeE2qWUcvSaVPOxRc30aB0PKt9UN24BZPEGxTd_yaw1g-xNqZcMRcP7hSJz4EYZabKuF6GUVeRoYAC95LmdW4CQK0x27cqUaVy-BVZTUq0aHJfgfwx91Yzj7-e4FKJhsKuql8C2nkevrH_bNjmFgbdH4dG3x4vkhSaXHzPF-9RsEGKYaGt_durqgG7crWPOLi3IrKv1WJH9van-_9FvArS_BD-W4QsNMNXD--pNT-Wkcq-BwKofVk8-Wx2m2avfLRrMMUTjLicUDalKBciekLV4xyeF34O3FvBYXDVXA1jyQXMWogdJ5wtfvN-hx7JDhIlLLijVdu1WVQPjH34jgmKLEAmz_jImPzpNhTS6Ag8sU0nss6CE%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=891241,Кружка
300,"Кружка матовая для чая и кофе molti Corky чашка подарочная с подставкой из пробки 450 мл, оранжевая",926,4.9,270,yand,https://market.yandex.ru/product--kruzhka-matovaia-dlia-chaia-i-kofe-molti-corky-chashka-podarochnaia-s-podstavkoi-iz-probki-450-ml-siniaia/898419803?hid=90401&sku=101906762634&show-uid=17463882027183942135506044&from=search&cpa=1&do-waremd5=Vy5eR86qtebRRc1Ic9CHiA&sponsored=1&cpc=3C_9bXPeelQLa2pRwHVD-uTvuv6OtcYz_KiWJmpZJR37MQ7U03r53ISoj2B3qY7o7maLjUCJw3yyRKLfYOijSazoa9l_HGV4QbzVXgXUXaFzrHuN_yKhlPGFdfd4PJmndpFyWqGsV2nCv0KL0-8t6Vzigcu01mxvtTtAibW_XCI4hA_hMNQcNlJXBXr5A5kS-vskl8nuY7jPzWLtXsJ3pj7rEbHcMQn3UxPByQfHM4eGri-D5cT3ax49h5igvoRpSjzRMxvgr3-RenVx_o51iZolgQMMHvxHFekcqI6FmhECfGb7j7OsOM1imvn__JhOQaApWRT5XIGuelNg2v8XaSBH8o4IZ-gWBJ1azGBhFFKUuAo0Gsey_-3DyvVAiqhIYzmBkb91JS0QDTlhHlM-q-9AJwDtH22F2BKXKSz-9daBBjTJAmwb9OyOLFmdqnOPPxLu3hbWUpizrSqlfGm1FSM8fGw4prQdCWqtruJ0LKHBP0Fu2TRflE3bymmWIxGFyKN7KV9-ph0uDHDROekCc_SHSprgT17oEGt5B1HkEeg%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=891241,Кружка
301,"Набор кружек Milky Cloud, 400 мл, 2 шт, Liberty Jones, LJ_HM_MU400",1520,4.4,9,yand,https://market.yandex.ru/product--nabor-kruzhek-milky-cloud-400-ml-2-sht-liberty-jones-lj-hm-mu400/1775287145?hid=90401&sku=103637578124&show-uid=17463882028993691540706000&from-show-uid=17463882028993691540706000&from=search&cpa=1&do-waremd5=f8JXOvM9HLXcTw96ebW9nw&cpc=3C_9bXPeelQ6bBsQ2L7NMhfT5k1yuaN13hyLKzkaz8Z3wyviqhkqnzHeNWBf--F9vg3LA3Px1SHsfw_RB3NEc010HEyX14b9marOXfqmFMvpepSYsANVu34cOwGrOMNzGMBhY6sRoH42LfJwhyG52MrZgqS0JBsw7m1HOeJ9EusM4SshVR1oaFbxr7jU7J5c-IEOLcOxFVufBMxKnZLOwULLVvV9ptA8vEzuJD-77_g%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhBUIP2E0wEo9L4zgH3m7QY%2C&uniqueId=843636,Кружка
302,"Кружка для чая и кофе 350 мл, Royal, Villeroy & Boch, Костяной Фарфор",3072,4.9,56,yand,https://market.yandex.ru/product--kruzhka-dlia-chaia-i-kofe-350-ml-royal-villeroy-boch-kostianoi-farfor/186839150?hid=90401&sku=103167512659&show-uid=17463882027183942135506045&from=search&cpa=1&do-waremd5=H4_-QL65v4G_DE4BUUmDYQ&sponsored=1&cpc=3C_9bXPeelTphba-Ymmp8aRbhXAuIgtK20TLVbnQPaxTIFV_Cw453NbgTokyfPT8c_vcQM0UHhEiFVUFB9R7k6-jy43yWxbBZSpvDtGAxnjQBHSGur_RV90rP_QqpDzFMWO2aWXM9YIO1rzn6W83CMciFFl_9aNwuWoHEERs4JqcS8abxvbEFPh3txZh4NRsvqOQTNx2K1vM7Pv0XYJrgXHA_y7fH2jJEcq8L03_P3q2MiLHy61h1ENSuMJl3Qxm4PYWAIMcs0eCiFq9UqZ7_r1ZZp_SzT9Ej_f6bthd69iT7xemCofjfpj-Uxymd0yetkGQgqJMmDLUSSqIj2n8n1m8bOqyhkTDRkKNJO2rS38pBXue7F_I0452J7wsWym_bY3B7jzTD6YQMXKcEbWovaOInHqzO8V35qpZ2pB1KI_As8FBmz_bxMXvUTiMcEbLtedsyVdmcoANeN7iwveiHLn36u9v7N5jO0FLFOWpAWvG0WOPoEV4OaTPJpaFvdaZi3nMkNXkjNplNW4n-coDlOiS3hcs0ah01aDPD13f2f4%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=760276,Кружка
303,Кружка с ручкой - 2 шт/ Кружка из натурального дерева/Деревянная посуда,1704,5.0,2,yand,https://market.yandex.ru/product--kruzhka-s-ruchkoi-2-sht-kruzhka-iz-naturalnogo-dereva-dereviannaia-posuda/885133459?hid=90401&sku=101243504839&show-uid=17463882027183942135506046&from=search&cpa=1&do-waremd5=RIGNoRlcxas8yIXmgjJ4oQ&sponsored=1&cpc=3C_9bXPeelRHAhW-PIBk1KV73Mm3dwp8r7hYSavnmGN43CuCshCdSxrsUMb2-eVrIk_PfusT777rD5vHPTEZWcfWyy1rWibkQx73VFm5xbmxBmDAR8FH_7_McUBOsK0KaxByEuO-g2CvuwdOJqt0nyXU-gNEJvI4yFr1ZuPxk0Gdrdll1ikdc1hp1EFPOXC1qy3t0qW0pcnhvI9XWzrollAeGeiKZEkFmxs_-zvTk9PeBkuoe7YK7qpuGC6NTksGftICipiDtzm8FFg273T-s9V1qD4K4jfNlbyS9eXmQuIVO-ecgYrrg7qqE7q0NMXEM4J56D9xfIaB3xWvmlrIhx2NMDSD6GghmT4te6fnhYAvpFisLWJSBcJ4B8sGICCcH0UGMXXztA_zTCxN_VelsFWUXcAxZFwdj2J3N0--JROJDtRrsVnz0t_Nf3UmzXBNUDrJF81KWvdTNUrS4s2xecXQRIUJ4_nulGzkzPfHWYf0xecbWUPmQaJ3J3U8B_tfHUl0cyEYiwlRFtDraeDEKf5eZuFlrz5Wqxxg7b1LLXQ%2C&cc=CiA3ZTcxNDgxODRjZmQ0YzQ4ODI5ZTJiMWI1YjMxNWE0MhDnAYB95u0G&uniqueId=687333,Кружка
304,"Кружка для чая и кофе 300 мл, NewWave Modern Cities Париж, Villeroy & Boch, Премиум-Фарфор",2450,4.9,1471,yand,https://market.yandex.ru/product--kruzhka-dlia-chaia-i-kofe-300-ml-newwave-modern-cities-parizh-villeroy-boch-premium-farfor/668277025?hid=90401&sku=102722421821&show-uid=17463882046668212302906049&from=search&cpa=1&do-waremd5=2L-Ey_9gRRx5CbsZ5FHhDw&sponsored=1&cpc=qTt2xryGtGDleYSSpfDnx3HMzH6aN_id-MO66iOjnshIhzxZt5I9z0Dl3XI7jbQlIpAq5IHZHiXssbPezxrs_AnddJzvNj0B0RxKVPSrpbnQeoJWwia4de96qnWVKdE6JJfw5KQLa93-5lZ221s6OihOtVgPtr1bK7VuQQq3a8JjS49gUf39ExxADXOUULNRHJptdZp1gyWt7nGee0EpMyUdteYNlaDkY79GM_jF1PeiroqTAiTEiJ3ZtjJ9u1VNQ1OlRPBLG02Mf2sdmSMmDGV_4X-FkCVOovVOyJ3Dvl4zMX6HGCf9BjmuTDPEU8axG6n6pWScQhREUuNE_wj1BK2QxQGpao4Yg9IkE5s3V2GtcZOkcrHrie6A8zAF1DUUaIDo1CU_eVJbv-bs8DCHL8lZgoGzIpulu3eKDp6HY96Wg1ECPDBOiR_qrPLfHId5oTcuvbfPAqKIhn1XNosHpflctI4pdGLgwhoFNL41B8yGkiqcstXb00DLGs_h_DF4RJTFMiII82zErl1DA92fKKNKxMAt7z5ZB_4iJWJbSEs%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBDnAYB95u0G&uniqueId=760276,Кружка
305,"Кружка для чая и кофе 300 мл, Petite Fleur, Villeroy & Boch, Премиум-Фарфор",3079,4.9,324,yand,https://market.yandex.ru/product--kruzhka-dlia-chaia-i-kofe-300-ml-petite-fleur-villeroy-boch-premium-farfor/125539026?hid=90401&sku=103067426522&show-uid=17463882046668212302906051&from=search&cpa=1&do-waremd5=fqdIYH1FmECYxGScZ9BBPA&sponsored=1&cpc=qTt2xryGtGCXNUinrsAAVMTuoA5BVIClPMEfkwAS_YXDz3AwkYct5-HsOUNlgrSV_KE9A5leopNaSXm0Q_2jo6h55E096likTuQwvVjHeVZ4uCojlscBIWkt9_AWmOu802ZR3K3y_FxXXexluwSHZ_3zSIj12dYemZFnToiac-GVHWPWiAO_MGoqEpU294RzlrwbXG62w2MYIKp2jU0wVBm5uz0Z8xQ6F6KAyhUYdThH3oczXb2cs4MJg9QMWQ70Wudn2bDO4MbaqwCFMvhqP4CYPzy7a_jlViaV-gi1NJrxb_tszVOzIPRBBJDDx6e_LmCXMXcwDRvTnNNhfoaSa_kJxS6DyOjtDEeQaNiUfRtk42d4vf4wR1rhs5W7-G2uxnHQgYAKpEWgyEsyTPvzkjD3fk_-IvJrePzARqFqOM2q_Vaxzto6oD48GQY4HIaw60D7L_wjT1Dp-IP7rB-Hj-mQ_avxoTPkzaPs0jXk2WV-QS-ZZEtue6RVoHBR2h7X_enb61qCRFQBUls4D5HNPpd8aY54oy14O8if6d3tfuU%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBDnAYB95u0G&uniqueId=760276,Кружка
306,"Кружка с ручкой классическая из натурального дерева - 2шт для офиса, дома, подарочная",2381,4.5,27,yand,https://market.yandex.ru/product--kruzhka-s-ruchkoi-klassicheskaia-iz-naturalnogo-dereva-2sht-dlia-ofisa-doma-podarochnaia/1753787026?hid=90401&sku=102013284204&show-uid=17463882046668212302906052&from=search&cpa=1&do-waremd5=HC6Sa_9r0CrbIs6oK8_5Hg&sponsored=1&cpc=qTt2xryGtGAqn302i4J27uEZ2vouMoYkQCHD9LpZIS7Tmnkw7K4aJ5QwGqNKJ--bwl1S1RH52wCGlv-KBJmJUsTf0_kuNIGseLKAlC9i1caEP398q5BOdpmqn6Zd1d5JdTQ0uiI24gsyhAgOLqLUYERMesbo8PjaG8roxJ83UnN4_52F62gDGtR586Jc2cRlEJFTraTQmdkGSxwtRth9a3sQKRFyG9KZoFbCQzvazZGw0waVSAicTFMEujovzImd85Lqgb9LaP9q7eTgn9crjxWWMVhn-AfT3Vbf-qHj22hwj6kpZlanhmhVRGxDhgl8fih4PxPHSj3HBj-a6DzFIzU-vZu_5ykgAEhVKHUqGJMl__D6VyibicO63nVJYhe-bamG6h_eq1i0JhaNIWGSMZ16gxtnTGpzLEtxJKJ76cU4_WByAbOcggLa3mFqoZkLi8YxUTChb4fqdS_KTruprJ8KzbH1FOqVoZT8Wgy5H2mL_CGK3iiOdllAPZUYlFmJJ30ZKChDGlixljyIyAymG7wj8ACi1NWqMfH25NZaDfM%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBDnAYB95u0G&uniqueId=687333,Кружка
307,"Кружка для чая 450 мл. Форма ""Вариации"", рисунок ""Вася Ложкин. Вечерний полет"". Чашка большая. Костяной фарфор. Подарочный набор. Императорский фарфоровый завод ИФЗ ЛФЗ.",3127,4.9,9,yand,https://market.yandex.ru/product--kruzhka-dlia-chaia-450-ml-forma-variatsii-risunok-vasia-lozhkin-vechernii-polet-chashka-bolshaia-kostianoi-farfor-podarochnyi-nabor-imperatorskii-farforovyi-zavod-ifz-lfz/1479560458?hid=90401&sku=101496844717&show-uid=17463882046668212302906054&from=search&cpa=1&do-waremd5=4VwJs7HIfpZacyw7K5F2zQ&sponsored=1&cpc=qTt2xryGtGCKbOlGqg4WuYjoxuUeMU5xLtI1ZZ40kC2Lp0JFW1h_Qmo4lRfd1x1IvgKDrx7ldI7pv3vy3OLKOJSAc75gg7R8xArah13-1PswsM1UUt9rOrFgcqYDVfER1oJlA6wh4G719mfEjjZcZF4m-if8Cu51hzF60C2dWK4jgRUWGWD8nRVO1p0dNKvguxUdmHsJzjBDhoTebftogr4k9xhQ8gUOfXSFIsX5mGTrWCaJw-ML1bAWoRIroKBH89a38IeMLE9zAMLydNA05UF0gaPaLjzCehn2sfJrjO617qIUpw0Y-1jAj3ieJ27ZmR3IplICNva7zbDEag9pfZhIYYgsb-5LlfWT2ntlEmxauVJVcUEymKdDhgNf1cWOQNnCLvVRbww4c0NoZS4ndn8qAbtMx53OQtu17uAqEZ-DLVu0NvgD986Ot8iGKu3sL_YlNBSXTeWTCiv8QUMb0dU_x8w_g5gbz84drJOvbDMTtIuQhHbwjktCttZB6inhwwNJNj0b_VP4DNAQjjMgWCihk7-BsaSHWkbOG-dDVO0%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBDnAYB95u0G&uniqueId=880871,Кружка
308,"Кружка из фарфора темно-серого цвета из коллекции Kitchen Spirit, 350 мл, Tkano, TK22-TW_CU0001",1142,4.7,21,yand,https://market.yandex.ru/product--kruzhka-iz-farfora-temno-serogo-tsveta-iz-kollektsii-kitchen-spirit-350-ml-tkano-tk22-tw-cu0001/1765196525?hid=90401&sku=101800089842&show-uid=17463882048581599529206000&from-show-uid=17463882048581599529206000&from=search&cpa=1&do-waremd5=mye2z9M1GILvfV2KnwxbRQ&cpc=qTt2xryGtGBCbuS1cJ-SsMJmIHdP6nCQmWkfIxHPhBwwR24e_vnwKvD7pz1LmQFv2KjvoDrShKrq5f9TbnmnWpMwVglyJnLALSApr95-h_HhJSrycdK0kjryBbFfcBB2x40M6WnK4SAq3W-IsaDF4eRo2v_yFafezEjNnEGrtBffVQC0XpWrAD3rHioByN-q0sKLqrxFuAg%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBBUIOWKwwEopcA4gH3m7QY%2C&uniqueId=925733,Кружка
309,"Кружка из фарфора белого цвета из коллекции Kitchen Spirit, 350 мл, Tkano, TK22-TW_CU0002",1142,4.7,21,yand,https://market.yandex.ru/product--kruzhka-iz-farfora-temno-serogo-tsveta-iz-kollektsii-kitchen-spirit-350-ml-tkano-tk22-tw-cu0001/1765196525?hid=90401&sku=101800089844&show-uid=17463882048601602196306000&from-show-uid=17463882048601602196306000&from=search&cpa=1&do-waremd5=jJXOyh2Vr3SY_wd4mldZgQ&cpc=qTt2xryGtGDzq4fZEfS-f54HYHMiDOmEtg91cIC34SyFrRi0srrldEafhtI_EjKO3jckoSeFmgCJnHODlr1Q0jQ6OfzS5wBZPlOtp3fddgyrSLu5_H1D0ly7AnKjR3oBjSCxaODAqxcv4PM0JfEpaG4ZGvPLaNeq8hmK3ui1JjucHMezhHhDSCGHnLYUfW608SyW01sNJjps8FCvgVxm5FtoP9QwgNTIF_iyoVxuFGY%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBBUIOWKwwEopcA4gH3m7QY%2C&uniqueId=925733,Кружка
310,"Кружка белого цвета с фактурным рисунком из коллекции Essential, 350мл, Tkano, TK22-TW_CU0003",835,4.9,25,yand,https://market.yandex.ru/product--kruzhka-belogo-tsveta-s-fakturnym-risunkom-iz-kollektsii-essential-350ml-tkano-tk22-tw-cu0003/1774425731?hid=90401&sku=101838479858&show-uid=17463882048611610799806000&from-show-uid=17463882048611610799806000&from=search&cpa=1&do-waremd5=z_kHSAYPI4Sz_WN4LAaARA&cpc=qTt2xryGtGDupWFARLcNxo_oT5DAnIRSnAyeOXP_AIyvZM1lGvusR-ugeax1uXOmZyidLISOADvTmt-TvKL1qLoIR-6Kqk_UgtskPHYuSg1GfDBlYtgM8EtQYJkesLJV9p1PNu5Z_LqJ_5jEQKuonOM4R6NgK7TSu-n2WMefwJiVvHJovyJKTvYMpRgicxihTKhLRfRwSurMj__XZFop13vcdF28Hm_7mbp2M4UwML4%2C&cc=CiBlMzZiZDIxMTMyOWYwMDVmZTQyMTU1MWEyOWQwZjAxMBBUIOWKwwEopcA4gH3m7QY%2C&uniqueId=925733,Кружка
